Index,Chase,Stalk,Predict,Wander,Ambush,Track
751,-0.1538462,0,0,0.3846154,0,0.7692308,0
752,-0.1538462,0,0,0.3846154,0,0.7692308,0
753,-0.1538462,0,0,0.3846154,0,0.7692308,0
754,-0.1538462,0,0,0.3846154,0,0.7692308,0
755,-0.1538462,0,0,0.3846154,0,0.7692308,0
756,-0.1538462,0,0,0.3846154,0,0.7692308,0
757,-0.1538462,0,0,0.3846154,0,0.7692308,0
758,-0.1538462,0,0,0.3846154,0,0.7692308,0
759,-0.1538462,0,0,0.3846154,0,0.7692308,0
760,-0.1538462,0,0,0.3846154,0,0.7692308,0
761,-0.1538462,0,0,0.3846154,0,0.7692308,0
762,-0.1538462,0,0,0.3846154,0,0.7692308,0
763,-0.1538462,0,0,0.3846154,0,0.7692308,0
764,-0.1538462,0,0,0.3846154,0,0.7692308,0
765,-0.1538462,0,0,0.3846154,0,0.7692308,0
766,-0.1538462,0,0,0.3846154,0,0.7692308,0
767,-0.1538462,0,0,0.3846154,0,0.7692308,0
768,-0.1538462,0,0,0.3846154,0,0.7692308,0
769,-0.1538462,0,0,0.3846154,0,0.7692308,0
770,-0.1538462,0,0,0.3846154,0,0.7692308,0
771,-0.1538462,0,0,0.3846154,0,0.7692308,0
772,-0.1538462,0,0,0.3846154,0,0.7692308,0
773,-0.1538462,0,0,0.3846154,0,0.7692308,0
774,-0.1538462,0,0,0.3846154,0,0.7692308,0
775,-0.1538462,0,0,0.3846154,0,0.7692308,0
776,-0.1538462,0,0,0.3846154,0,0.7692308,0
777,-0.1538462,0,0,0.3846154,0,0.7692308,0
778,-0.1538462,0,0,0.3846154,0,0.7692308,0
779,-0.1538462,0,0,0.3846154,0,0.7692308,0
780,-0.1538462,0,0,0.3846154,0,0.7692308,0
781,-0.1538462,0,0,0.3846154,0,0.7692308,0
782,-0.1538462,0,0,0.3846154,0,0.7692308,0
783,-0.1538462,0,0,0.3846154,0,0.7692308,0
784,-0.1538462,0,0,0.3846154,0,0.7692308,0
785,-0.1538462,0,0,0.3846154,0,0.7692308,0
786,-0.1538462,0,0,0.3846154,0,0.7692308,0
787,-0.1538462,0,0,0.3846154,0,0.7692308,0
788,-0.1538462,0,0,0.3846154,0,0.7692308,0
789,-0.1538462,0,0,0.3846154,0,0.7692308,0
790,-0.1538462,0,0,0.3846154,0,0.7692308,0
791,-0.1538462,0,0,0.3846154,0,0.7692308,0
792,-0.1538462,0,0,0.3846154,0,0.7692308,0
793,-0.1538462,0,0,0.3846154,0,0.7692308,0
794,-0.1538462,0,0,0.3846154,0,0.7692308,0
795,-0.1538462,0,0,0.3846154,0,0.7692308,0
796,-0.1538462,0,0,0.3846154,0,0.7692308,0
797,-0.1538462,0,0,0.3846154,0,0.7692308,0
798,-0.1538462,0,0,0.3846154,0,0.7692308,0
799,-0.1538462,0,0,0.3846154,0,0.7692308,0
800,-0.1538462,0,0,0.3846154,0,0.7692308,0
801,-0.1538462,0,0,0.3846154,0,0.7692308,0
802,-0.1538462,0,0,0.3846154,0,0.7692308,0
803,-0.1538462,0,0,0.3846154,0,0.7692308,0
804,-0.1538462,0,0,0.3846154,0,0.7692308,0
805,-0.1538462,0,0,0.3846154,0,0.7692308,0
806,-0.1538462,0,0,0.3846154,0,0.7692308,0
807,-0.1538462,0,0,0.3846154,0,0.7692308,0
808,-0.1538462,0,0,0.3846154,0,0.7692308,0
809,-0.1538462,0,0,0.3846154,0,0.7692308,0
810,-0.1538462,0,0,0.3846154,0,0.7692308,0
811,-0.1538462,0,0,0.3846154,0,0.7692308,0
812,-0.1538462,0,0,0.3846154,0,0.7692308,0
813,-0.1538462,0,0,0.3846154,0,0.7692308,0
814,-0.1538462,0,0,0.3846154,0,0.7692308,0
815,-0.1538462,0,0,0.3846154,0,0.7692308,0
816,-0.1538462,0,0,0.3846154,0,0.7692308,0
817,-0.1538462,0,0,0.3846154,0,0.7692308,0
818,-0.1538462,0,0,0.3846154,0,0.7692308,0
819,-0.1538462,0,0,0.3846154,0,0.7692308,0
820,-0.1538462,0,0,0.3846154,0,0.7692308,0
821,-0.1538462,0,0,0.3846154,0,0.7692308,0
822,-0.1538462,0,0,0.3846154,0,0.7692308,0
823,-0.1538462,0,0,0.3846154,0,0.7692308,0
824,-0.1538462,0,0,0.3846154,0,0.7692308,0
825,-0.1538462,0,0,0.3846154,0,0.7692308,0
826,-0.1538462,0,0,0.3846154,0,0.7692308,0
827,-0.1538462,0,0,0.3846154,0,0.7692308,0
828,-0.1538462,0,0,0.3846154,0,0.7692308,0
829,-0.1538462,0,0,0.3846154,0,0.7692308,0
830,-0.1538462,0,0,0.3846154,0,0.7692308,0
831,-0.1538462,0,0,0.3846154,0,0.7692308,0
832,-0.1538462,0,0,0.3846154,0,0.7692308,0
833,-0.1538462,0,0,0.3846154,0,0.7692308,0
834,-0.1538462,0,0,0.3846154,0,0.7692308,0
835,-0.1538462,0,0,0.3846154,0,0.7692308,0
836,-0.1538462,0,0,0.3846154,0,0.7692308,0
837,-0.1538462,0,0,0.3846154,0,0.7692308,0
838,-0.1538462,0,0,0.3846154,0,0.7692308,0
839,-0.1538462,0,0,0.3846154,0,0.7692308,0
840,-0.1538462,0,0,0.3846154,0,0.7692308,0
841,-0.1538462,0,0,0.3846154,0,0.7692308,0
842,-0.1538462,0,0,0.3846154,0,0.7692308,0
843,-0.1538462,0,0,0.3846154,0,0.7692308,0
844,-0.1538462,0,0,0.3846154,0,0.7692308,0
845,-0.1538462,0,0,0.3846154,0,0.7692308,0
846,-0.1538462,0,0,0.3846154,0,0.7692308,0
847,-0.1538462,0,0,0.3846154,0,0.7692308,0
848,-0.1538462,0,0,0.3846154,0,0.7692308,0
849,-0.1538462,0,0,0.3846154,0,0.7692308,0
850,-0.1538462,0,0,0.3846154,0,0.7692308,0
851,-0.1538462,0,0,0.3846154,0,0.7692308,0
852,-0.1538462,0,0,0.3846154,0,0.7692308,0
853,-0.1538462,0,0,0.3846154,0,0.7692308,0
854,-0.1538462,0,0,0.3846154,0,0.7692308,0
855,-0.1538462,0,0,0.3846154,0,0.7692308,0
856,-0.1538462,0,0,0.3846154,0,0.7692308,0
857,-0.1538462,0,0,0.3846154,0,0.7692308,0
858,-0.1538462,0,0,0.3846154,0,0.7692308,0
859,-0.1538462,0,0,0.3846154,0,0.7692308,0
860,-0.1538462,0,0,0.3846154,0,0.7692308,0
861,-0.1538462,0,0,0.3846154,0,0.7692308,0
862,-0.1538462,0,0,0.3846154,0,0.7692308,0
863,-0.1538462,0,0,0.3846154,0,0.7692308,0
864,-0.1538462,0,0,0.3846154,0,0.7692308,0
865,-0.1538462,0,0,0.3846154,0,0.7692308,0
866,-0.1538462,0,0,0.3846154,0,0.7692308,0
867,-0.1538462,0,0,0.3846154,0,0.7692308,0
868,-0.1538462,0,0,0.3846154,0,0.7692308,0
869,-0.1538462,0,0,0.3846154,0,0.7692308,0
870,-0.1538462,0,0,0.3846154,0,0.7692308,0
871,-0.1538462,0,0,0.3846154,0,0.7692308,0
872,-0.1538462,0,0,0.3846154,0,0.7692308,0
873,-0.1538462,0,0,0.3846154,0,0.7692308,0
874,-0.1538462,0,0,0.3846154,0,0.7692308,0
875,-0.1538462,0,0,0.3846154,0,0.7692308,0
876,-0.1538462,0,0,0.3846154,0,0.7692308,0
877,-0.1538462,0,0,0.3846154,0,0.7692308,0
878,-0.1538462,0,0,0.3846154,0,0.7692308,0
879,-0.1538462,0,0,0.3846154,0,0.7692308,0
880,-0.1538462,0,0,0.3846154,0,0.7692308,0
881,-0.1538462,0,0,0.3846154,0,0.7692308,0
882,-0.1538462,0,0,0.3846154,0,0.7692308,0
883,-0.1538462,0,0,0.3846154,0,0.7692308,0
884,-0.1538462,0,0,0.3846154,0,0.7692308,0
885,-0.1538462,0,0,0.3846154,0,0.7692308,0
886,-0.1538462,0,0,0.3846154,0,0.7692308,0
887,-0.1538462,0,0,0.3846154,0,0.7692308,0
888,-0.1538462,0,0,0.3846154,0,0.7692308,0
889,-0.1538462,0,0,0.3846154,0,0.7692308,0
890,-0.1538462,0,0,0.3846154,0,0.7692308,0
891,-0.1538462,0,0,0.3846154,0,0.7692308,0
892,-0.1538462,0,0,0.3846154,0,0.7692308,0
893,-0.1538462,0,0,0.3846154,0,0.7692308,0
894,-0.1538462,0,0,0.3846154,0,0.7692308,0
895,-0.1538462,0,0,0.3846154,0,0.7692308,0
896,-0.1538462,0,0,0.3846154,0,0.7692308,0
897,-0.1538462,0,0,0.3846154,0,0.7692308,0
898,-0.1538462,0,0,0.3846154,0,0.7692308,0
899,-0.1538462,0,0,0.3846154,0,0.7692308,0
900,-0.1538462,0,0,0.3846154,0,0.7692308,0
901,-0.1538462,0,0,0.3846154,0,0.7692308,0
902,-0.1538462,0,0,0.3846154,0,0.7692308,0
903,-0.1538462,0,0,0.3846154,0,0.7692308,0
904,-0.1538462,0,0,0.3846154,0,0.7692308,0
905,-0.1538462,0,0,0.3846154,0,0.7692308,0
906,-0.1538462,0,0,0.3846154,0,0.7692308,0
907,-0.1538462,0,0,0.3846154,0,0.7692308,0
908,-0.1538462,0,0,0.3846154,0,0.7692308,0
909,-0.1538462,0,0,0.3846154,0,0.7692308,0
910,-0.1538462,0,0,0.3846154,0,0.7692308,0
911,-0.1538462,0,0,0.3846154,0,0.7692308,0
912,-0.1538462,0,0,0.3846154,0,0.7692308,0
913,-0.1538462,0,0,0.3846154,0,0.7692308,0
914,-0.1538462,0,0,0.3846154,0,0.7692308,0
915,-0.1538462,0,0,0.3846154,0,0.7692308,0
916,-0.1538462,0,0,0.3846154,0,0.7692308,0
917,-0.1538462,0,0,0.3846154,0,0.7692308,0
918,-0.1538462,0,0,0.3846154,0,0.7692308,0
919,-0.1538462,0,0,0.3846154,0,0.7692308,0
920,-0.1538462,0,0,0.3846154,0,0.7692308,0
921,-0.1538462,0,0,0.3846154,0,0.7692308,0
922,-0.1538462,0,0,0.3846154,0,0.7692308,0
923,-0.1538462,0,0,0.3846154,0,0.7692308,0
924,-0.1538462,0,0,0.3846154,0,0.7692308,0
925,-0.1538462,0,0,0.3846154,0,0.7692308,0
926,-0.1538462,0,0,0.3846154,0,0.7692308,0
927,-0.1538462,0,0,0.3846154,0,0.7692308,0
928,-0.1538462,0,0,0.3846154,0,0.7692308,0
929,-0.1538462,0,0,0.3846154,0,0.7692308,0
930,-0.1538462,0,0,0.3846154,0,0.7692308,0
931,-0.1538462,0,0,0.3846154,0,0.7692308,0
932,-0.1538462,0,0,0.3846154,0,0.7692308,0
933,-0.1538462,0,0,0.3846154,0,0.7692308,0
934,-0.1538462,0,0,0.3846154,0,0.7692308,0
935,-0.1538462,0,0,0.3846154,0,0.7692308,0
936,-0.1538462,0,0,0.3846154,0,0.7692308,0
937,-0.1538462,0,0,0.3846154,0,0.7692308,0
938,-0.1538462,0,0,0.3846154,0,0.7692308,0
939,-0.1538462,0,0,0.3846154,0,0.7692308,0
940,-0.1538462,0,0,0.3846154,0,0.7692308,0
941,-0.1538462,0,0,0.3846154,0,0.7692308,0
942,-0.1538462,0,0,0.3846154,0,0.7692308,0
943,-0.1538462,0,0,0.3846154,0,0.7692308,0
944,-0.1538462,0,0,0.3846154,0,0.7692308,0
945,-0.1538462,0,0,0.3846154,0,0.7692308,0
946,-0.1538462,0,0,0.3846154,0,0.7692308,0
947,-0.1538462,0,0,0.3846154,0,0.7692308,0
948,-0.1538462,0,0,0.3846154,0,0.7692308,0
949,-0.1538462,0,0,0.3846154,0,0.7692308,0
950,-0.1538462,0,0,0.3846154,0,0.7692308,0
951,-0.1538462,0,0,0.3846154,0,0.7692308,0
952,-0.1538462,0,0,0.3846154,0,0.7692308,0
953,-0.1538462,0,0,0.3846154,0,0.7692308,0
954,-0.1538462,0,0,0.3846154,0,0.7692308,0
955,-0.1538462,0,0,0.3846154,0,0.7692308,0
956,-0.1538462,0,0,0.3846154,0,0.7692308,0
957,-0.1538462,0,0,0.3846154,0,0.7692308,0
958,-0.1538462,0,0,0.3846154,0,0.7692308,0
959,-0.1538462,0,0,0.3846154,0,0.7692308,0
960,-0.1538462,0,0,0.3846154,0,0.7692308,0
961,-0.1538462,0,0,0.3846154,0,0.7692308,0
962,-0.1538462,0,0,0.3846154,0,0.7692308,0
963,-0.1538462,0,0,0.3846154,0,0.7692308,0
964,-0.1538462,0,0,0.3846154,0,0.7692308,0
965,-0.1538462,0,0,0.3846154,0,0.7692308,0
966,-0.1538462,0,0,0.3846154,0,0.7692308,0
967,-0.1538462,0,0,0.3846154,0,0.7692308,0
968,-0.1538462,0,0,0.3846154,0,0.7692308,0
969,-0.1538462,0,0,0.3846154,0,0.7692308,0
970,-0.1538462,0,0,0.3846154,0,0.7692308,0
971,-0.1538462,0,0,0.3846154,0,0.7692308,0
972,-0.1538462,0,0,0.3846154,0,0.7692308,0
973,-0.1538462,0,0,0.3846154,0,0.7692308,0
974,-0.1538462,0,0,0.3846154,0,0.7692308,0
975,-0.1538462,0,0,0.3846154,0,0.7692308,0
976,-0.1538462,0,0,0.3846154,0,0.7692308,0
977,-0.1538462,0,0,0.3846154,0,0.7692308,0
978,-0.1538462,0,0,0.3846154,0,0.7692308,0
979,-0.1538462,0,0,0.3846154,0,0.7692308,0
980,-0.1538462,0,0,0.3846154,0,0.7692308,0
981,-0.1538462,0,0,0.3846154,0,0.7692308,0
982,-0.1538462,0,0,0.3846154,0,0.7692308,0
983,-0.1538462,0,0,0.3846154,0,0.7692308,0
984,-0.1538462,0,0,0.3846154,0,0.7692308,0
985,-0.1538462,0,0,0.3846154,0,0.7692308,0
986,-0.1538462,0,0,0.3846154,0,0.7692308,0
987,-0.1538462,0,0,0.3846154,0,0.7692308,0
988,-0.1538462,0,0,0.3846154,0,0.7692308,0
989,-0.1538462,0,0,0.3846154,0,0.7692308,0
990,-0.1538462,0,0,0.3846154,0,0.7692308,0
991,-0.1538462,0,0,0.3846154,0,0.7692308,0
992,-0.1538462,0,0,0.3846154,0,0.7692308,0
993,-0.1538462,0,0,0.3846154,0,0.7692308,0
994,-0.1538462,0,0,0.3846154,0,0.7692308,0
995,-0.1538462,0,0,0.3846154,0,0.7692308,0
996,-0.1538462,0,0,0.3846154,0,0.7692308,0
997,-0.1538462,0,0,0.3846154,0,0.7692308,0
998,-0.1538462,0,0,0.3846154,0,0.7692308,0
999,-0.1538462,0,0,0.3846154,0,0.7692308,0
1000,-0.1538462,0,0,0.3846154,0,0.7692308,0
1001,-0.1538462,0,0,0.3846154,0,0.7692308,0
1002,-0.1538462,0,0,0.3846154,0,0.7692308,0
1003,-0.1538462,0,0,0.3846154,0,0.7692308,0
1004,-0.1538462,0,0,0.3846154,0,0.7692308,0
1005,-0.1538462,0,0,0.3846154,0,0.7692308,0
1006,-0.1538462,0,0,0.3846154,0,0.7692308,0
1007,-0.1538462,0,0,0.3846154,0,0.7692308,0
1008,-0.1538462,0,0,0.3846154,0,0.7692308,0
1009,-0.1538462,0,0,0.3846154,0,0.7692308,0
1010,-0.1538462,0,0,0.3846154,0,0.7692308,0
1011,-0.1538462,0,0,0.3846154,0,0.7692308,0
1012,-0.1538462,0,0,0.3846154,0,0.7692308,0
1013,-0.1538462,0,0,0.3846154,0,0.7692308,0
1014,-0.1538462,0,0,0.3846154,0,0.7692308,0
1015,-0.1538462,0,0,0.3846154,0,0.7692308,0
1016,-0.1538462,0,0,0.3846154,0,0.7692308,0
1017,-0.1538462,0,0,0.3846154,0,0.7692308,0
1018,-0.1538462,0,0,0.3846154,0,0.7692308,0
1019,-0.1538462,0,0,0.3846154,0,0.7692308,0
1020,-0.1538462,0,0,0.3846154,0,0.7692308,0
1021,-0.1538462,0,0,0.3846154,0,0.7692308,0
1022,-0.1538462,0,0,0.3846154,0,0.7692308,0
1023,-0.1538462,0,0,0.3846154,0,0.7692308,0
1024,-0.1538462,0,0,0.3846154,0,0.7692308,0
1025,-0.1538462,0,0,0.3846154,0,0.7692308,0
1026,-0.1538462,0,0,0.3846154,0,0.7692308,0
1027,-0.1538462,0,0,0.3846154,0,0.7692308,0
1028,-0.1538462,0,0,0.3846154,0,0.7692308,0
1029,-0.1538462,0,0,0.3846154,0,0.7692308,0
1030,-0.1538462,0,0,0.3846154,0,0.7692308,0
1031,-0.1538462,0,0,0.3846154,0,0.7692308,0
1032,-0.1538462,0,0,0.3846154,0,0.7692308,0
1033,-0.1538462,0,0,0.3846154,0,0.7692308,0
1034,-0.1538462,0,0,0.3846154,0,0.7692308,0
1035,-0.1538462,0,0,0.3846154,0,0.7692308,0
1036,-0.1538462,0,0,0.3846154,0,0.7692308,0
1037,-0.1538462,0,0,0.3846154,0,0.7692308,0
1038,-0.1538462,0,0,0.3846154,0,0.7692308,0
1039,-0.1538462,0,0,0.3846154,0,0.7692308,0
1040,-0.1538462,0,0,0.3846154,0,0.7692308,0
1041,-0.1538462,0,0,0.3846154,0,0.7692308,0
1042,-0.1538462,0,0,0.3846154,0,0.7692308,0
1043,-0.1538462,0,0,0.3846154,0,0.7692308,0
1044,-0.1538462,0,0,0.3846154,0,0.7692308,0
1045,-0.1538462,0,0,0.3846154,0,0.7692308,0
1046,-0.1538462,0,0,0.3846154,0,0.7692308,0
1047,-0.1538462,0,0,0.3846154,0,0.7692308,0
1048,-0.1538462,0,0,0.3846154,0,0.7692308,0
1049,-0.1538462,0,0,0.3846154,0,0.7692308,0
1050,-0.1538462,0,0,0.3846154,0,0.7692308,0
1051,-0.1538462,0,0,0.3846154,0,0.7692308,0
1052,-0.1538462,0,0,0.3846154,0,0.7692308,0
1053,-0.1538462,0,0,0.3846154,0,0.7692308,0
1054,-0.1538462,0,0,0.3846154,0,0.7692308,0
1055,-0.1538462,0,0,0.3846154,0,0.7692308,0
1056,-0.1538462,0,0,0.3846154,0,0.7692308,0
1057,-0.1538462,0,0,0.3846154,0,0.7692308,0
1058,-0.1538462,0,0,0.3846154,0,0.7692308,0
1059,-0.1538462,0,0,0.3846154,0,0.7692308,0
1060,-0.1538462,0,0,0.3846154,0,0.7692308,0
1061,-0.1538462,0,0,0.3846154,0,0.7692308,0
1062,-0.1538462,0,0,0.3846154,0,0.7692308,0
1063,-0.1538462,0,0,0.3846154,0,0.7692308,0
1064,-0.1538462,0,0,0.3846154,0,0.7692308,0
1065,-0.1538462,0,0,0.3846154,0,0.7692308,0
1066,-0.1538462,0,0,0.3846154,0,0.7692308,0
1067,-0.1538462,0,0,0.3846154,0,0.7692308,0
1068,-0.1538462,0,0,0.3846154,0,0.7692308,0
1069,-0.1538462,0,0,0.3846154,0,0.7692308,0
1070,-0.1538462,0,0,0.3846154,0,0.7692308,0
1071,-0.1538462,0,0,0.3846154,0,0.7692308,0
1072,-0.1538462,0,0,0.3846154,0,0.7692308,0
1073,-0.1538462,0,0,0.3846154,0,0.7692308,0
1074,-0.1538462,0,0,0.3846154,0,0.7692308,0
1075,-0.1538462,0,0,0.3846154,0,0.7692308,0
1076,-0.1538462,0,0,0.3846154,0,0.7692308,0
1077,-0.1538462,0,0,0.3846154,0,0.7692308,0
1078,-0.1538462,0,0,0.3846154,0,0.7692308,0
1079,-0.1538462,0,0,0.3846154,0,0.7692308,0
1080,-0.1538462,0,0,0.3846154,0,0.7692308,0
1081,-0.1538462,0,0,0.3846154,0,0.7692308,0
1082,-0.1538462,0,0,0.3846154,0,0.7692308,0
1083,-0.1538462,0,0,0.3846154,0,0.7692308,0
1084,-0.1538462,0,0,0.3846154,0,0.7692308,0
1085,-0.1538462,0,0,0.3846154,0,0.7692308,0
1086,-0.1538462,0,0,0.3846154,0,0.7692308,0
1087,-0.1538462,0,0,0.3846154,0,0.7692308,0
1088,-0.1538462,0,0,0.3846154,0,0.7692308,0
1089,-0.1538462,0,0,0.3846154,0,0.7692308,0
1090,-0.1538462,0,0,0.3846154,0,0.7692308,0
1091,-0.1538462,0,0,0.3846154,0,0.7692308,0
1092,-0.1538462,0,0,0.3846154,0,0.7692308,0
1093,-0.1538462,0,0,0.3846154,0,0.7692308,0
1094,-0.1538462,0,0,0.3846154,0,0.7692308,0
1095,-0.1538462,0,0,0.3846154,0,0.7692308,0
1096,-0.1538462,0,0,0.3846154,0,0.7692308,0
1097,-0.1538462,0,0,0.3846154,0,0.7692308,0
1098,-0.1538462,0,0,0.3846154,0,0.7692308,0
1099,-0.1538462,0,0,0.3846154,0,0.7692308,0
1100,-0.1538462,0,0,0.3846154,0,0.7692308,0
1101,-0.1538462,0,0,0.3846154,0,0.7692308,0
1102,-0.1538462,0,0,0.3846154,0,0.7692308,0
1103,-0.1538462,0,0,0.3846154,0,0.7692308,0
1104,-0.1538462,0,0,0.3846154,0,0.7692308,0
1105,-0.1538462,0,0,0.3846154,0,0.7692308,0
1106,-0.1538462,0,0,0.3846154,0,0.7692308,0
1107,-0.1538462,0,0,0.3846154,0,0.7692308,0
1108,-0.1538462,0,0,0.3846154,0,0.7692308,0
1109,-0.1538462,0,0,0.3846154,0,0.7692308,0
1110,-0.1538462,0,0,0.3846154,0,0.7692308,0
1111,-0.1538462,0,0,0.3846154,0,0.7692308,0
1112,-0.1538462,0,0,0.3846154,0,0.7692308,0
1113,-0.1538462,0,0,0.3846154,0,0.7692308,0
1114,-0.1538462,0,0,0.3846154,0,0.7692308,0
1115,-0.1538462,0,0,0.3846154,0,0.7692308,0
1116,-0.1538462,0,0,0.3846154,0,0.7692308,0
1117,-0.1538462,0,0,0.3846154,0,0.7692308,0
1118,-0.1538462,0,0,0.3846154,0,0.7692308,0
1119,-0.1538462,0,0,0.3846154,0,0.7692308,0
1120,-0.1538462,0,0,0.3846154,0,0.7692308,0
1121,-0.1538462,0,0,0.3846154,0,0.7692308,0
1122,-0.1538462,0,0,0.3846154,0,0.7692308,0
1123,-0.1538462,0,0,0.3846154,0,0.7692308,0
1124,-0.1538462,0,0,0.3846154,0,0.7692308,0
1125,-0.1538462,0,0,0.3846154,0,0.7692308,0
1126,-0.1538462,0,0,0.3846154,0,0.7692308,0
1127,-0.1538462,0,0,0.3846154,0,0.7692308,0
1128,-0.1538462,0,0,0.3846154,0,0.7692308,0
1129,-0.1538462,0,0,0.3846154,0,0.7692308,0
1130,-0.1538462,0,0,0.3846154,0,0.7692308,0
1131,-0.1538462,0,0,0.3846154,0,0.7692308,0
1132,-0.1538462,0,0,0.3846154,0,0.7692308,0
1133,-0.1538462,0,0,0.3846154,0,0.7692308,0
1134,-0.1538462,0,0,0.3846154,0,0.7692308,0
1135,-0.1538462,0,0,0.3846154,0,0.7692308,0
1136,-0.1538462,0,0,0.3846154,0,0.7692308,0
1137,-0.1538462,0,0,0.3846154,0,0.7692308,0
1138,-0.1538462,0,0,0.3846154,0,0.7692308,0
1139,-0.1538462,0,0,0.3846154,0,0.7692308,0
1140,-0.1538462,0,0,0.3846154,0,0.7692308,0
1141,-0.1538462,0,0,0.3846154,0,0.7692308,0
1142,-0.1538462,0,0,0.3846154,0,0.7692308,0
1143,-0.1538462,0,0,0.3846154,0,0.7692308,0
1144,-0.1538462,0,0,0.3846154,0,0.7692308,0
1145,-0.1538462,0,0,0.3846154,0,0.7692308,0
1146,-0.1538462,0,0,0.3846154,0,0.7692308,0
1147,-0.1538462,0,0,0.3846154,0,0.7692308,0
1148,-0.1538462,0,0,0.3846154,0,0.7692308,0
1149,-0.1538462,0,0,0.3846154,0,0.7692308,0
1150,-0.1538462,0,0,0.3846154,0,0.7692308,0
1151,-0.1538462,0,0,0.3846154,0,0.7692308,0
1152,-0.1538462,0,0,0.3846154,0,0.7692308,0
1153,-0.1538462,0,0,0.3846154,0,0.7692308,0
1154,-0.1538462,0,0,0.3846154,0,0.7692308,0
1155,-0.1538462,0,0,0.3846154,0,0.7692308,0
1156,-0.1538462,0,0,0.3846154,0,0.7692308,0
1157,-0.1538462,0,0,0.3846154,0,0.7692308,0
1158,-0.1538462,0,0,0.3846154,0,0.7692308,0
1159,-0.1538462,0,0,0.3846154,0,0.7692308,0
1160,-0.1538462,0,0,0.3846154,0,0.7692308,0
1161,-0.1538462,0,0,0.3846154,0,0.7692308,0
1162,-0.1538462,0,0,0.3846154,0,0.7692308,0
1163,-0.1538462,0,0,0.3846154,0,0.7692308,0
1164,-0.1538462,0,0,0.3846154,0,0.7692308,0
1165,-0.1538462,0,0,0.3846154,0,0.7692308,0
1166,-0.1538462,0,0,0.3846154,0,0.7692308,0
1167,-0.1538462,0,0,0.3846154,0,0.7692308,0
1168,-0.1538462,0,0,0.3846154,0,0.7692308,0
1169,-0.1538462,0,0,0.3846154,0,0.7692308,0
1170,-0.1538462,0,0,0.3846154,0,0.7692308,0
1171,-0.1538462,0,0,0.3846154,0,0.7692308,0
1172,-0.1538462,0,0,0.3846154,0,0.7692308,0
1173,-0.1538462,0,0,0.3846154,0,0.7692308,0
1174,-0.1538462,0,0,0.3846154,0,0.7692308,0
1175,-0.1538462,0,0,0.3846154,0,0.7692308,0
1176,-0.1538462,0,0,0.3846154,0,0.7692308,0
1177,-0.1538462,0,0,0.3846154,0,0.7692308,0
1178,-0.1538462,0,0,0.3846154,0,0.7692308,0
1179,-0.1538462,0,0,0.3846154,0,0.7692308,0
1180,-0.1538462,0,0,0.3846154,0,0.7692308,0
1181,-0.1538462,0,0,0.3846154,0,0.7692308,0
1182,-0.1538462,0,0,0.3846154,0,0.7692308,0
1183,-0.1538462,0,0,0.3846154,0,0.7692308,0
1184,-0.1538462,0,0,0.3846154,0,0.7692308,0
1185,-0.1538462,0,0,0.3846154,0,0.7692308,0
1186,-0.1538462,0,0,0.3846154,0,0.7692308,0
1187,-0.1538462,0,0,0.3846154,0,0.7692308,0
1188,-0.1538462,0,0,0.3846154,0,0.7692308,0
1189,-0.1538462,0,0,0.3846154,0,0.7692308,0
1190,-0.1538462,0,0,0.3846154,0,0.7692308,0
1191,-0.1538462,0,0,0.3846154,0,0.7692308,0
1192,-0.1538462,0,0,0.3846154,0,0.7692308,0
1193,-0.1538462,0,0,0.3846154,0,0.7692308,0
1194,-0.1538462,0,0,0.3846154,0,0.7692308,0
1195,-0.1538462,0,0,0.3846154,0,0.7692308,0
1196,-0.1538462,0,0,0.3846154,0,0.7692308,0
1197,-0.1538462,0,0,0.3846154,0,0.7692308,0
1198,-0.1538462,0,0,0.3846154,0,0.7692308,0
1199,-0.1538462,0,0,0.3846154,0,0.7692308,0
1200,-0.1538462,0,0,0.3846154,0,0.7692308,0
1201,-0.1538462,0,0,0.3846154,0,0.7692308,0
1202,-0.1538462,0,0,0.3846154,0,0.7692308,0
1203,-0.1538462,0,0,0.3846154,0,0.7692308,0
1204,-0.1538462,0,0,0.3846154,0,0.7692308,0
1205,-0.1538462,0,0,0.3846154,0,0.7692308,0
1206,-0.1538462,0,0,0.3846154,0,0.7692308,0
1207,-0.1538462,0,0,0.3846154,0,0.7692308,0
1208,-0.1538462,0,0,0.3846154,0,0.7692308,0
1209,-0.1538462,0,0,0.3846154,0,0.7692308,0
1210,-0.1538462,0,0,0.3846154,0,0.7692308,0
1211,-0.1538462,0,0,0.3846154,0,0.7692308,0
1212,-0.1538462,0,0,0.3846154,0,0.7692308,0
1213,-0.1538462,0,0,0.3846154,0,0.7692308,0
1214,-0.1538462,0,0,0.3846154,0,0.7692308,0
1215,-0.1538462,0,0,0.3846154,0,0.7692308,0
1216,-0.1538462,0,0,0.3846154,0,0.7692308,0
1217,-0.1538462,0,0,0.3846154,0,0.7692308,0
1218,-0.1538462,0,0,0.3846154,0,0.7692308,0
1219,-0.1538462,0,0,0.3846154,0,0.7692308,0
1220,-0.1538462,0,0,0.3846154,0,0.7692308,0
1221,-0.1538462,0,0,0.3846154,0,0.7692308,0
1222,-0.1538462,0,0,0.3846154,0,0.7692308,0
1223,-0.1538462,0,0,0.3846154,0,0.7692308,0
1224,-0.1538462,0,0,0.3846154,0,0.7692308,0
